Sum,Sum,Sum,Sum,Sum,Sum,Sum,Sum,Sum,Sum,Sum,Sum
0.0,8.607700000000005,7.162479999999999,0.0,0.0,2.16114,5.578040000000004,0.0,0.0,0.0,0.0,0.0
0.75553,242.3717,225.66738999999998,15.649800000000003,0.0,0.0,18.9026,0.0,0.0,0.0,1.2893000000000001,0.0
0.0,0.0,0.0,0.0,4.722300000000001,8.769400000000003,29.98982,7.15639,18.46652,0.0,0.91135,2.728319999999999
10.2102,6396.495,5222.676,202.41348999999997,0.0,0.2649,4.445339999999999,3.0955999999999997,571.0023000000001,115.56485999999998,120.66340000000004,507.0849200000001
114.41384000000002,1706.3769,1607.7132000000001,135.18247000000002,0.0,0.0,0.0,0.0,6.783490000000002,1.2923499999999999,7.01939,1.49052
0.0,20.549659999999996,11.819570000000004,3.4016199999999985,56.319299999999984,748.2250000000001,675.1750000000001,162.1498,5.92354,2.6182499999999997,3.942200000000001,5.2615599999999985
640.8747000000002,5413.927000000002,4813.982199999999,1252.2898099999998,2.2195000000000005,30.72889999999998,30.608400000000007,0.0,7286.448820000001,7026.586790000006,7406.774350000003,4849.349040000001
0.0,41.27389999999999,16.3867,5.00137,0.0,0.5353,0.0,0.0,0.0,0.0,0.0,1.6072999999999995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.4968,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,19.275700000000004,15.596750000000002,0.5209600000000001,0.9895200000000001,0.0,2.7542000000000004,1.14056
0.0,0.0,0.0,0.0,0.0,1049.9292999999998,632.2206100000001,12.9223,0.0,5.0991100000000005,0.81644,0.0
0.0,5.3346599999999995,5.771299999999999,0.0,2.31374,1023.86307,607.3949000000001,15.730340000000005,0.08839,0.0,1.05497,0.0
64.2549,1434.7610999999986,1029.6581399999995,192.1169000000001,0.0,1.0705999999999998,5.579120000000001,4.712480000000002,188.74601000000024,139.03349999999995,140.04160000000002,99.158
64.2432,2110.2976799999988,1647.480629999999,194.44836000000006,0.0,2.6593,2.8271399999999995,3.00209,199.51035000000002,140.757,148.41995000000003,104.8133
0.0,31.234070000000003,10.577850000000002,1.6297100000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,42.59960000000001,22.33940000000001,0.26048,0.0,120.63698000000004,140.99012999999997,1.38445,0.31806,0.51524,0.0,0.04536
12.2988,156.14956999999998,152.7668,36.52490999999999,0.0,22.156299999999998,12.607620000000002,1.28677,9.153440000000002,9.97346,9.105099999999998,7.432739999999997
0.0,1.06,4.4397,0.8139999999999998,0.0,244.58789999999996,231.1124,7.620899999999999,8.10116,1.18838,0.0,3.285759999999999
0.0,3.2011999999999996,15.487290000000007,2.2597500000000004,0.0,181.45630000000003,142.72409999999994,3.8609099999999983,0.0,0.0,0.0,0.0
0.0,0.5353,0.24012,0.0,0.0,0.0,0.7454,0.0,0.0,0.0,0.0,0.0
11.4673,97.82905000000005,71.57350000000002,30.09917000000001,0.0,0.0,0.0,0.7733999999999999,78.16761,39.622949999999996,42.47792999999998,43.87780000000003
3.539999999999999,194.83979999999997,163.62989999999996,3.837539999999998,1.18,60.742470000000004,45.90232000000002,11.38668,19.564760000000003,32.05885,15.31381,11.796919999999998
89.4223,62.951339999999966,76.52749,60.506260000000026,0.0,0.0,0.0,0.7733999999999999,131.20495000000003,72.27133000000002,93.99541000000004,79.81980000000001
0.0,316.13419,196.4893999999999,5.036279999999998,0.0,0.0,0.0,0.0,0.0,0.7834899999999999,2.0251000000000006,0.0
73.295,356.50058999999953,403.47329,114.79712999999997,0.0,0.00353,1.74,0.0,11.736529999999998,17.02122,9.957300000000002,11.290320000000001
73.3047,463.3886999999998,580.7318399999998,115.26306999999997,0.0,0.00353,1.90563,0.0,11.736909999999996,18.874680000000005,10.929849999999998,11.29046
0.0,0.0,0.0,0.0,0.0,8.557090000000004,0.0,1.9917500000000004,0.0,0.0,0.0,0.0
0.0,1.356,0.0,0.0,0.0,0.0,0.0,0.0,0.02358,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,11.2581,1.0380800000000001,0.6233899999999999,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.1378,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.17112,0.7977199999999998,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3.45874,0.1378,1.9057,3.3927200000000006,0.0,0.0,0.0,0.0
18.437720000000002,1940.7971,2112.2863,23.733259999999994,0.0,0.0,0.0,0.0,7.63897,0.68688,1.0665,9.245999999999999
0.0,4.2376,0.0,0.0,0.0,84.9103,90.94700000000002,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,173.92100000000002,131.32235000000003,24.65023,0.29466000000000003,1.31309,0.0,0.0
0.0,107.02790000000002,81.69326,15.337809999999996,0.0,0.0,0.59648,0.0,0.00196,0.0,0.00337,0.0
0.0,95.89920000000002,75.27534999999999,8.60902,0.0,0.0,0.0,0.0,0.00196,0.0,0.00337,0.0
0.0,0.0,1.3918,0.0,211.51811999999995,1105.721,1206.531,349.57563000000005,20.043349999999993,109.38128999999994,79.18125,46.45186000000001
0.4249,274.50460000000004,181.65648999999993,7.3523700000000005,0.0,0.0,0.0,0.0,4.6796999999999995,5.29143,8.1133,0.18146
0.0,0.0,0.0,0.0,0.0,0.7844,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.575599999999994,69.43607999999999,147.13759000000007,76.46726000000001,0.0,0.0,0.0,0.0,0.00393,9.4295,0.576,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3.0701,0.0,0.0,0.0,0.0,0.0
14.162599999999998,443.6083000000001,299.71000000000004,56.15939000000001,47.31750000000001,1027.8837,1180.5069999999998,223.11462000000003,18.05932,10.26245,6.8348,15.207779999999998
0.0,176.11750000000006,146.16830000000004,13.21841,28.4735,975.6753000000001,964.9952099999997,183.52985999999996,11.565359999999997,9.973700000000001,7.129,14.423700000000002
0.0,83.5369,84.38810000000002,7.705640000000004,25.0478,880.8801999999998,835.9402199999998,139.45108999999997,10.215589999999999,6.069559999999999,7.129099999999999,12.485800000000001
14.162499999999996,308.4264,227.65269999999998,56.54863999999999,46.087300000000006,1056.551,1134.7972000000002,221.86081999999996,19.619999999999997,10.599600000000002,7.633,16.652520000000003
0.0,0.0,0.0,0.0,0.0,133.54647999999995,48.4278,2.40679,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,105.93157999999998,48.438059999999986,2.40675,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,38.349799999999995,10.842459999999999,2.4390699999999996,0.0,7.8309000000000015,4.46294,0.40700000000000003,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,191.56150000000002,183.9916,223.49573,153.50017000000005,0.6541399999999999,6.179009999999999,0.9382499999999999,2.1063399999999994
78.70650000000002,553.0004999999996,467.3883999999998,166.44681000000008,0.0,0.0,0.0,0.0,17.1493,8.0061,16.056600000000003,17.9747
0.0,2.1412,4.4176,2.4954400000000003,0.0,193.34255000000002,96.10975999999998,5.48278,0.0,1.87414,6.42605,0.0
0.0,0.0,0.0,0.0,0.0,14.723799999999995,3.9046299999999996,0.012209999999999999,0.0,0.0,0.0,0.0
29.2819,738.0332000000001,565.753,61.60898,0.0,0.0,0.0,0.0,0.0,0.20607999999999999,6.87095,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6885,0.0
0.0,0.0,0.0,0.0,0.0,16.131600000000002,5.2246,0.0,0.0,0.0,0.0,1.1601199999999998
12.900909999999998,1009.4387999999996,828.3505000000001,29.17728999999999,0.0,0.0,0.0,0.0,0.0,1.05154,1.5323000000000002,0.0
1.0857999999999999,208.3106,186.13199999999998,7.95072,0.0,0.0,0.0,0.0,0.60983,4.1996400000000005,1.4242499999999998,0.27218
0.0,0.0,0.0,0.0,0.5546,144.17819999999998,116.50671999999996,0.8324399999999998,0.0,0.16493,1.35005,0.0
1.0859,208.3038,186.1734,7.95045,0.0,11.243500000000001,6.427700000000001,0.0,0.60989,4.103580000000001,1.5999,0.2722
0.0,0.0,0.0,0.0,1.9352000000000003,134.3087,113.90197999999991,1.25169,0.0,0.16488,0.38480000000000003,0.0
8.782,201.13398999999995,109.52753999999996,30.25913999999999,0.0,0.0,0.0,0.0,31.030389999999997,37.318299999999994,40.6713,50.89532
0.0,0.0,4.1426,0.7824499999999999,2.3482000000000003,18.19294,7.8095799999999995,1.4296400000000002,0.0,2.64623,3.4089,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,36.04954999999999,75.10049999999993,0.25444,0.00443,1.6114199999999999,0.01036,0.00938,0.00074,0.0,0.00169,0.36941999999999997
0.0,0.33390000000000003,0.453,0.0,5.559399999999999,86.66667000000002,75.09117999999994,47.66390999999999,8.2877,6.3995,5.2658,5.339200000000001
0.0,0.0,0.0,0.0,68.91349999999993,307.62290000000013,283.1292100000001,215.7780400000001,20.242,62.23932,63.98174999999999,22.722100000000005
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14686.46,8341.555600000002,9881.162780000006,13215.415529999993,0.0,6.179100000000001,1.7478000000000002,1.3901999999999999,8290.256290000005,7364.1,7167.635,5084.8
1121.6606000000002,1167.4850000000008,1340.7129999999997,1012.9280100000001,0.0,0.106,0.0,0.00326,636.8720999999999,608.7167599999998,571.6362999999997,403.49395999999996
17.878429999999998,73.2432,63.305800000000005,59.4298,0.0,0.0,0.0,0.00163,50.271499999999996,26.95617,51.6597,51.08284000000001
0.0,69.12899999999996,27.217610000000004,8.349920000000001,1.18,263.7337999999999,330.4492999999998,11.4542,0.0,0.0,2.5920500000000004,0.0
15.752509999999997,50.537299999999995,38.158229999999996,13.898089999999996,6.845899999999999,440.79299999999995,469.90452,26.081820000000004,17.21009999999999,7.554410000000001,17.14725,26.127740000000003
5.087400000000001,365.51829999999995,481.5987900000002,21.04508999999999,0.0,0.0,0.0,0.19565,0.05301,3.15502,1.9035500000000003,0.56384
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5353,0.0,0.14664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.32016,1.6906300000000003,0.0,0.0,0.0,0.0,1.8442100000000008,0.0,1.35005,0.0
0.0,11.583970000000004,6.31625,0.00081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,467.48089999999985,434.6264600000001,7.079859999999999,0.0,0.0,0.0,0.0,6.996439999999999,14.0876,32.21155000000001,8.921700000000001
0.0,496.4251,464.5043,7.079839999999999,0.0,0.0,1.116,0.0,7.137260000000001,14.44495,21.075000000000003,9.03288
0.0,2.6803,7.92471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,7.40721,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,6.001250000000001,29.3499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.2093799999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,11.193899999999996,8.73772,2.8104999999999998,0.0,0.0,1.11504,0.8058599999999999,0.0,0.0,0.0,0.0
0.0,3.1999999999999997,0.0,0.8139999999999998,0.0,0.0,7.799630000000001,0.8801199999999999,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.48454,1089.06,1073.5524000000005,5.60099,0.0,1.5582,0.0,0.0,0.0,2.52941,0.0,0.34348
0.0,0.0,0.0,0.0,0.0,5.12241,0.0,1.08769,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,19.60479999999999,273.60440000000006,409.5136799999999,137.26395,7.23785,22.147599999999994,18.608200000000004,2.4302199999999994
0.0,238.9292,226.69809999999995,1.57627,0.0,0.0,1.9779500000000005,0.0,0.0,0.0,2.2614000000000005,0.0
0.0,0.0,0.0,0.0,3.7534,138.1753,88.217,3.7407,0.0,2.15826,0.0,0.0
0.0,0.73085,0.0,0.0,0.0,91.78818000000001,116.66674,15.294849999999999,7.75208,12.924610000000001,18.39765,3.45986
0.0,0.7308899999999999,0.0,0.0,0.0,84.44090000000003,118.03503999999995,20.13206000000001,7.7502,12.8895,18.323,3.4598
318.274,226.28599999999994,219.70302000000004,247.46280000000002,0.0,2.1985,0.0,0.0,35.282030000000006,51.3786,59.08299999999999,53.129000000000005
0.0,0.0,0.0,0.0,133.404,245.10890000000003,229.49099999999999,166.668,252.896,291.96299999999997,253.46099999999998,211.063
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.8747399999999999,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,66.8649,240.97880000000006,254.5118,65.67699999999999,12.7844,29.350799999999985,12.158299999999999,24.968200000000007
0.0,0.0,0.0,0.0,1.4045,0.0,7.3660000000000005,0.0,0.0,1.3745699999999998,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.8164,58.0705,101.28109999999998,58.461960000000005,0.0,0.0,0.0,0.0,138.51989,245.18422,171.82486999999998,261.5784
0.0,1.65276,2.4645099999999998,0.0,406.5063,452.1067699999998,463.8754200000001,494.2498299999999,1724.1372699999986,1589.8886099999995,1708.3434499999996,1791.5000999999984
0.0,16.6863,8.079609999999999,0.0,2729.9171100000003,2130.7925,2347.9197,2541.8014299999995,7625.26651,7191.10673,7732.94785,7773.09144
0.0,46.0528,25.760999999999996,0.7453,0.0,0.0,0.0,0.0,0.0,0.0,0.4253,1.26364
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0502,50.83719999999997,19.78229,11.06479,0.0,3.4804000000000004,5.583799999999999,0.9732999999999998,0.0,0.0,0.0,0.0
3.04541,27.29699999999999,9.26638,17.337400000000002,0.0,0.0,0.0,0.0,4.361770000000001,5.869819999999999,5.9921299999999995,6.4210199999999995
2.597,116.55176000000002,85.6796,23.710770000000004,0.0,0.0,0.0,0.8017899999999999,6.507000000000001,8.130370000000001,11.9677,4.374
6923.110199999996,6163.3799999999965,7160.915000000001,8045.709000000004,0.0,12.645900000000003,5.895,0.0,11178.591000000004,15627.631000000001,15651.712599999995,20986.088
0.0,86.35150000000002,96.82930000000002,9.786310000000004,0.0,0.0,0.0,0.0,5.162840000000001,6.76381,12.797439999999995,0.77772
10157.016999999998,4325.535099999999,6007.748799999997,11506.086299999995,0.0,0.0,0.0,0.0,12932.37952,20540.218610000025,19621.784639999998,23900.087340000005
10159.89262,4358.9766,6006.2465999999995,11498.673839999998,0.0,4.942800000000001,23.677799999999998,1.1098500000000002,12946.06303,20550.018260000008,19635.960970000004,23909.001940000006
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108.351,148.8642,166.35436000000004,225.01288000000005,0.0,0.0,0.0,0.0,6.950640000000001,19.08988,46.099949999999964,18.875600000000002
0.01179,0.0,0.0046,0.00068,0.0,0.0,0.0,0.0,0.00196,0.0,0.00225,0.00108
0.023580000000000004,0.0,0.0092,0.00136,0.0,0.0,0.0,0.0,0.00392,0.0,0.0045,0.00216
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,86.64910000000002,109.82557999999997,2.94458,0.0,0.0,0.0,0.0,2.62247,1.2707500000000003,2.8621000000000008,0.0
0.0,29.76956,64.33390999999996,0.04884,0.7672,114.7505,100.61609999999999,9.433599999999998,8.8767,7.671229999999999,10.24625,5.367700000000001
0.0,70.67990000000002,195.89030000000002,0.49247,0.7671,35.956299999999985,32.46220000000001,13.507359999999998,27.550410000000007,31.707759999999993,34.1856,16.927200000000003
16.5244,7.7070099999999995,3.3358199999999996,0.0,0.0,3.6824,0.0,0.40700000000000003,8.23882,0.0,0.0,0.0
8.2624,11.733280000000004,3.336,0.0,0.0,0.6996,0.0,0.0,5.88107,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0979100000000002,214.81753999999998,218.18182000000002,10.545319999999998,0.22971000000000003,1.7798500000000002,2.6326500000000004,2.546839999999999
0.0,0.0,0.0,0.0,0.0,3.2316000000000003,8.21091,0.0814,0.0,0.0,0.0,0.0
5.288200000000001,0.0,6.660720000000002,2.0288500000000003,0.0,0.0,0.0,2.444,1.8503100000000003,8.350299999999997,4.0502,3.240319999999999
0.0,0.0,0.0,0.0,4.2547,456.02707000000004,276.5053400000001,8.629750000000001,3.2241,0.03435,1.7685000000000004,0.66098
0.0,0.0,0.0,0.0,0.0,61.54520000000003,54.47006000000001,1.0340399999999998,0.0,1.3748099999999999,0.0,0.0
0.0,27.48370000000001,21.02956000000001,0.02035,13.8566,128.04288,125.83335999999991,65.57115999999999,4.6465700000000005,9.904119999999999,9.064249999999998,1.7723399999999994
15.804,187.7475,266.76072999999985,117.08631999999989,2.3600000000000003,18.48788,9.997420000000002,1.6117200000000003,47.21159999999998,27.713359999999998,14.511450000000002,27.020080000000004
8.3333,258.41349999999983,149.049,2.3668,0.0,0.0,3.3468499999999994,0.0,0.0,0.0,2.0992499999999996,0.0
4.7223,256.81129999999996,302.9562199999998,4.683859999999999,2.3612400000000004,3.7301999999999995,0.6292800000000001,0.0,1.7795500000000002,9.86356,0.0,3.3630599999999995
291.78409999999985,159.26809000000003,161.46936999999988,218.28949999999998,2.3611000000000004,2.431,0.22100000000000003,4.8143400000000005,312.11039999999974,328.20021000000025,384.2748000000002,328.59929999999986
302.7572299999999,266.7317000000001,286.18873999999994,281.63947999999993,14.271130000000003,16.20986000000001,6.649670000000001,17.375299999999992,401.50439999999986,553.0862900000001,539.3473,439.7602999999999
0.0,0.0,0.0,0.0,46.75122,41.449600000000004,87.40000000000002,44.43864999999999,103.57660000000004,130.04430000000002,162.81679999999997,72.83274000000002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14345999999999998,0.0,0.0,0.0
0.0,3.1567000000000003,4.4617,0.0,270.0539,626.7561999999998,503.34538,522.3292399999999,13.579310000000001,29.172099999999997,25.09385,18.874199999999995
0.0,0.0,0.0,0.0,4.1335999999999995,47.67459999999999,71.334,2.1833,0.0,0.20625000000000002,0.0,0.47952
0.0,0.2067,0.0,0.0,634.3544,665.6479200000003,653.2857999999998,719.12151,617.5583300000001,666.82967,601.7536200000001,1079.8216799999998
0.0,0.7313999999999999,0.43621,0.0,1709.5553000000002,1287.1709700000004,1275.2659999999998,1459.8310500000005,1050.9366100000002,1034.7536,1007.2922,1764.0698800000002
0.0,1.5313999999999999,2.83864,0.0,2804.754,1760.3992000000005,1804.8300000000002,2454.0051300000005,1497.95971,1477.0354000000002,1450.1035000000002,2536.8017400000003
0.0,9.101200000000002,0.55752,0.0,108.81739999999999,338.6976000000001,315.8606,168.93039000000002,164.16047,107.69249999999997,90.00379999999998,139.52641999999997
7.08132,39.54878,12.941150000000004,20.079700000000006,2.5962,16.848369999999996,22.573629999999998,3.0265899999999992,8.586749999999999,18.991119999999995,5.434049999999998,0.75822
112.57412999999998,753.6515000000004,638.46393,298.64848,0.0,0.0,0.0,3.833409999999999,536.82184,751.2728800000004,638.1801999999998,473.6173600000001
0.0,0.0,0.0,0.0,27.0545,41.09159999999999,41.59254000000003,43.90869000000003,24.42036,32.426,32.7808,20.3462
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0543199999999997,1.6300000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,36.80389999999999,8.881109999999998,0.0,78.444,557.4422999999996,599.9718000000001,253.46120000000013,237.36399999999998,259.5474899999999,266.363,525.034
0.0,0.0,0.0,0.0,366.35,280.56678000000005,333.9524999999999,375.8544,440.2163,281.3284,370.73069999999996,351.2724999999998
0.0,0.0,0.0,0.6919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165.3106,1834.5740000000003,1287.4259,761.9168,0.0,0.1589,6.693899999999998,0.00814,28.55832,10.175860000000002,20.4835,21.151660000000003
45.2599,254.44050000000001,394.6322,159.9514,1.1622999999999999,36.4613,53.327890000000004,2.443989999999999,42.54639000000001,93.69476,71.51920000000001,79.12664
45.2626,254.2059,394.25190000000003,160.64654000000004,1.1622999999999999,34.7319,50.5664,0.0,40.931940000000004,92.96644,74.466,79.09882000000003
0.0,6.161260000000006,3.0483599999999997,0.0,0.0,1.0706,0.0,0.0,0.0,0.0,0.0,0.0
