0,1,2,3,4,K562_CAGE_128*3_sum
ENSG00000116151,506.2672600000001,2055.665,429.39292,1519.2596,113.745
ENSG00000116151_1,30.242100000000008,259.797,13.565600000000002,176.13519999999997,147.516
ENSG00000157916,0.0,0.0,0.0,0.0,1349.81
ENSG00000157911,0.0,0.0,0.0,0.0,0.0
ENSG00000149527,191.5449000000001,234.85229999999999,174.77712000000008,152.9311,0.0
ENSG00000149527_1,0.0,0.0,0.0,0.0,0.0
ENSG00000157881,8.91955,28.92482,12.413900000000002,31.5555,342.29
ENSG00000197921,9.162040000000001,27.043419999999983,9.57722,40.85449999999997,17.375
ENSG00000157873,5.67108,20.15106999999998,5.7683,28.608299999999993,0.0
ENSG00000157873_1,9.26095,30.78645999999999,12.413580000000003,38.30638,0.0
ENSG00000157873_2,69.59559000000002,317.2540199999999,15.037340000000002,345.11730000000006,0.0
ENSG00000238164,66.66521999999998,224.19735000000009,15.226340000000004,260.49009999999976,0.0
ENSG00000157870,0.0,0.0,1.5675599999999998,0.0,0.0
ENSG00000157870_1,0.0,0.0,0.0,0.0,19.893
ENSG00000287396,0.0,0.0,0.0,0.0,0.0
ENSG00000169717,0.0,0.0,0.0,10.0517,0.0
ENSG00000142611,0.0,0.0,0.0,0.0,25.114
ENSG00000130762,0.0,0.0,0.0,0.0,19.949
ENSG00000130762_1,0.0,6.9817,2.61724,11.4432,0.0
ENSG00000162591,151.06892999999997,110.34727000000001,125.36085999999996,143.64525999999992,21.185
ENSG00000238260,142.548,231.57800000000012,126.23745999999996,355.4569000000001,11.051
ENSG00000158109,0.51378,5.7552,0.0,1.7892000000000001,18.173
ENSG00000116213,2.19138,0.0,0.0,0.0,72.942
ENSG00000078900,402.80834,1438.0997999999995,168.97438,1478.3529999999998,27.877
ENSG00000078900_1,0.0,0.0,0.0,0.0,0.0
ENSG00000293478,166.81515000000007,424.4590399999998,26.655539999999984,602.1907699999996,183.965
ENSG00000162592,157.0403800000002,1119.7742799999999,59.29890000000002,1047.9043999999997,4.4208
ENSG00000235169,17.3107,373.95056000000005,8.6938,401.56660000000005,153.59
ENSG00000130764,53.46399999999999,209.2516,7.648419999999999,268.132,458.1
ENSG00000116198,21.32022000000001,398.43474,9.728680000000002,461.4653,204.718
ENSG00000169598,55.33509,175.03081999999995,7.609600000000001,186.5307,134.035
ENSG00000116198_1,107.07378999999995,97.28137999999996,80.83039999999995,194.77659999999983,0.0
ENSG00000169598_1,5.8170899999999985,6.0326699999999995,10.854040000000005,14.743399999999998,94.735
ENSG00000198912,219.57121000000004,287.64544000000006,89.04652,341.8488,485.023
ENSG00000236423,0.0,0.0,0.0,0.0,0.0
ENSG00000284668,13.375369999999998,77.31001999999992,9.48334,60.05830000000001,0.0
ENSG00000232596,50.53562000000003,133.98902000000007,44.55938,109.56329999999997,0.0
ENSG00000131697,0.00767,2.7775799999999995,0.00471,9.243,190.011
ENSG00000069424,0.0,0.0,0.0,0.0,103.82
ENSG00000069424_1,15726.290929999997,13269.030340000003,14913.136080000013,17025.84609999998,0.0
ENSG00000116254,1412.7050999999994,2157.2940000000003,1302.35476,2830.75,17.806
ENSG00000285629,410.2682899999999,493.0150399999997,460.17112000000003,579.3272000000001,0.0
ENSG00000116251,33.585420000000006,391.66134,49.15131000000001,398.40939999999995,1769.62
ENSG00000116251_1,293.02942999999993,794.5614999999999,168.06266999999994,798.0882999999999,28.555
ENSG00000158286,33.13885000000002,350.32269999999977,23.094959999999997,522.8486000000001,26.522
ENSG00000116251_2,0.0,0.7191600000000001,0.0,0.0,206.272
ENSG00000116237,0.18717,0.33653,0.0,0.0,404.12
ENSG00000173673,0.0,0.0,0.0,5.2661,0.0
ENSG00000158292,0.0022,0.0,0.57216,2.5251,63.67
ENSG00000097021,198.31300000000002,334.7558999999999,36.00908,313.3381000000001,0.0
ENSG00000097021_1,173.4205,320.4163,10.91534,288.73,8.043
ENSG00000097021_2,0.0,0.0,0.0,0.0,260.062
ENSG00000097021_3,0.13216,6.515300000000001,0.62691,21.902190000000004,165.84
ENSG00000069812,0.51754,33.121390000000005,0.0,4.1948,26.647
ENSG00000187017,1.10118,6.13338,1.56758,8.4569,84.295
ENSG00000187017_1,4.38257,0.0,0.0,9.192290000000002,28.798
ENSG00000187017_2,0.0,0.0,0.0,0.0,0.0
ENSG00000171680,0.0,0.0,0.0,0.0,0.0
ENSG00000171680_1,0.0,0.0,0.0,0.0,18.05
ENSG00000171680_2,0.0,0.0,0.0,0.0,14.121
ENSG00000171680_3,0.0,0.0,0.0,0.0,9.1486
ENSG00000171680_4,40.27484,1552.8625400000003,21.334379999999996,1677.3553,0.0
ENSG00000171680_5,75.11525999999996,233.00922000000008,82.02007999999996,291.08700000000005,18.603
ENSG00000162408,522.6095399999999,682.8020500000001,319.1947,700.1729000000003,613.813
ENSG00000173662,47.50568,755.4630000000001,3.5576,560.0292,0.0
ENSG00000204859,29.96302,106.56046999999994,16.558799999999998,163.68429999999987,186.395
ENSG00000162413,95.26494999999998,168.79103999999995,42.28868,123.29139999999997,222.29
ENSG00000116273,99.27781999999998,164.09504000000004,42.29089999999999,120.20020000000001,313.968
ENSG00000041988,429.37741000000005,238.6149099999999,493.01192000000015,525.5619,119.56
ENSG00000041988_1,264.611,413.49310999999994,235.661,292.4487000000002,110.029
ENSG00000007923,0.0,0.0,0.0,0.0,514.155
ENSG00000171735,0.0,4.653599999999999,0.0,0.0,45.926
ENSG00000207056,0.68266,5.193,0.0,1.9323000000000001,0.0
ENSG00000237728,308.72160999999994,346.8766999999999,245.35155999999998,457.18599999999986,0.0
ENSG00000171735_1,28.360800000000005,111.51399999999997,12.421019999999999,60.841499999999996,34.142
ENSG00000049245,0.0,0.0,0.0,0.0,667.644
ENSG00000049246,0.0,0.8481399999999999,0.0,0.1197,58.511
ENSG00000049247,662.7225999999998,737.9252000000004,597.5354000000003,892.5897999999994,0.0
ENSG00000049249,3075.4681100000003,3072.0208599999996,2834.6095000000005,3753.7777499999997,0.0
ENSG00000116288,0.8808,11.989839999999997,0.0,13.833299999999996,752.668
ENSG00000116288_1,0.0,0.0,0.0,0.0,0.0
ENSG00000116285,6.630739999999999,23.293370000000007,14.430560000000002,12.331,51.633
ENSG00000227634,15.22161,6.76086,8.16128,6.303489999999999,0.0
ENSG00000142599,74.54259999999998,92.09846999999995,49.42119999999999,168.97439999999997,9.64
ENSG00000142599_1,12920.830000000007,9300.83108,10167.109999999993,7918.854100000001,0.0
ENSG00000142599_2,22.518900000000006,241.57903999999996,17.03833,165.6795,389.143
ENSG00000074800,17532.20153000001,7783.2242,15029.657470000011,6372.868199999999,36.288
ENSG00000074800_1,17524.45401,7753.090300000001,15022.479250000002,6297.591099999999,0.0
ENSG00000074800_2,0.0,0.0,0.0,0.0,24410.4
ENSG00000074800_3,0.0,0.0,0.0,0.0,591.89
ENSG00000131686,0.0,0.0,0.0,0.0,0.0
ENSG00000197241,0.0,0.0,0.0,0.0,0.0
ENSG00000142583,0.0,0.0,0.0,0.0,0.0
ENSG00000142583_1,0.0,0.0,0.0,0.0,0.0
ENSG00000142583_2,0.0,19.535159999999998,0.0,3.4542000000000006,0.0
ENSG00000142583_3,0.0,0.6914199999999999,0.0,0.0,0.0
ENSG00000180758,0.0,0.6913999999999999,0.0,0.0,28.796
ENSG00000234546,0.0,0.0,0.0,0.0,12.832
ENSG00000228526,0.0,0.0,0.0,0.0,7.061
ENSG00000228526_1,9.887739999999997,38.53363999999998,5.35258,16.45810000000001,0.0
ENSG00000228526_2,0.0,0.0,0.0,0.0,48.869
ENSG00000049239,2.4445999999999994,0.138,0.0,0.0,70.793
ENSG00000171621,19.248060000000002,731.19326,14.3308,787.2515999999999,46.474
ENSG00000284693,10.119159999999997,57.44481999999999,5.07086,61.81848999999999,0.0
ENSG00000171612,7.37834,9.9675,6.4058,16.179,336.364
ENSG00000188807,399.99522999999994,653.34492,332.9162399999999,538.3340900000002,40.395
ENSG00000171608,2.8136800000000006,23.28072,1.9516599999999997,88.06660000000001,110.398
ENSG00000231789,22.16748,156.8150100000001,14.920480000000005,225.0317999999996,342.576
ENSG00000171603,677.6138999999995,511.0121699999997,676.4487800000005,587.9202999999999,555.07
ENSG00000178585,824.17472,647.8092799999998,884.0475,716.4808999999998,258.648
ENSG00000162441,73.48296999999998,153.7563,98.58393999999997,151.9394,0.0
ENSG00000162441_1,0.0,0.0,0.0,0.0,428.381
ENSG00000173614,1854.7847600000002,1145.2671999999995,1594.3836799999995,1242.4548000000002,0.0
ENSG00000162444,4.0412,87.22280999999995,4.3475,102.2224,8.411
ENSG00000130939,1030.1792000000005,787.0108200000002,1083.5715999999995,933.2172999999997,925.75
ENSG00000054523,2032.1958300000001,1728.2707,2343.45201,1947.1807799999997,207.537
ENSG00000142657,3494.24927,2772.884000000001,4017.02462,2908.931339999999,2502.9
ENSG00000142657_1,437.87929999999994,565.8239500000001,281.83182,401.581,14.429
ENSG00000142657_2,19.13691,21.087040000000002,37.232279999999996,33.44339999999999,0.0
ENSG00000251503,634.9478799999997,414.8444600000004,402.20656000000014,574.3415700000004,186.306
ENSG00000241563,104.97299999999993,132.57152,135.20977999999997,77.77558999999992,18.784
ENSG00000160049,0.0,0.0,0.0,0.0,0.0
ENSG00000142655,0.0,0.0,0.0,0.0,716.224
ENSG00000130940,324.2765299999999,1293.5498499999997,345.4301,662.5788699999999,30.574
ENSG00000175262,219.0953000000001,174.22220999999996,284.0224,235.57270000000003,0.0
ENSG00000120948,0.0,16.7504,0.0,2.3027999999999995,1682.13
ENSG00000120948_1,1610.1152200000001,1230.8820199999998,1669.6477,1575.9928000000002,0.0
ENSG00000009724,386.3155099999999,735.3423199999999,355.87111000000004,567.9771999999999,7.613
ENSG00000116649,386.7011699999999,737.8314799999998,354.88602,576.4827000000004,1394.32
ENSG00000230337,0.0,14.571559999999991,0.78384,0.0,43.651
ENSG00000171824,50.99625,54.31177999999999,14.74080000000001,72.40499999999997,1023.04
ENSG00000171819,1264.7913100000003,1311.3203,864.6953200000002,1372.7448799999995,0.0
ENSG00000198793,0.0,0.08292,0.0,0.0,0.0
ENSG00000120942,0.0,4.967199999999999,3.1337600000000005,1.0031999999999999,0.0
ENSG00000204624,124.10099000000001,277.99507,70.79874000000001,184.98697999999996,28.554
ENSG00000116661,46.77211000000002,68.1175,9.537490000000004,94.77058,34.805
ENSG00000132879,2048.44793,4114.8942,1461.42217,4180.2365,42.181
ENSG00000116663,0.08809,0.0,0.03658,0.1453,151.976
ENSG00000116670,0.0,0.0,0.0,0.0,432.161
ENSG00000116670_1,0.08809,0.0,0.03658,0.1453,37.147
ENSG00000162490,483.9304999999996,593.1046500000002,369.38544000000013,488.11098000000027,21.366
ENSG00000116670_2,1170.1357000000007,698.44086,895.8216200000003,441.52418,39.659
ENSG00000177674,1225.0897800000002,1156.4044000000001,932.0017200000003,1025.7673999999995,332.186
ENSG00000177000,419.35464999999994,574.6739999999999,164.85729999999995,579.1888000000002,0.0
ENSG00000177000_1,64.55479999999997,197.41801999999996,87.50842000000002,150.47319999999996,181.267
ENSG00000177000_2,122.89510000000004,130.33030999999997,146.82237999999998,103.64209999999996,214.987
ENSG00000011021,0.0,0.0,0.0,0.0,128.778
ENSG00000175206,4.3938999999999995,14.423670000000001,4.26281,10.258,0.0
ENSG00000120937,2.1694499999999994,55.80354,0.3527,1.1513999999999998,0.0
ENSG00000199347,190.97117,1833.2079999999999,89.67645999999999,2163.9972999999995,564.103
ENSG00000201801,207.49700999999988,298.34167999999994,73.48867999999999,463.2284999999999,293.942
ENSG00000116685,342.96359999999976,295.2104999999999,292.7034099999999,276.061,217.558
ENSG00000083444,341.70160000000004,284.2965999999999,293.62394,254.77889999999996,731.161
ENSG00000116688,291.37222999999983,227.89089999999993,271.7443599999998,180.6124999999999,930.54
ENSG00000116688_1,51.16827000000001,233.49829999999997,9.234260000000004,324.75929999999994,877.661
ENSG00000116688_2,183.00386000000003,156.68104000000005,54.88134000000001,162.92940000000002,764.892
ENSG00000116691,10.114489999999998,432.5194,8.769210000000001,569.9850900000002,498.811
ENSG00000120949,24.95845,47.875879999999995,15.372,10.31,6.5696
ENSG00000028137,232.50095000000002,128.8499,259.1695,167.1497,1113.22
ENSG00000048707,10.943029999999997,16.49273,10.19579,50.44899999999996,47.891
ENSG00000048707_1,23.17833999999999,50.10641999999999,27.718019999999985,50.268299999999975,0.0
ENSG00000048707_2,96.45665000000001,282.51689999999985,71.61440000000003,274.04400000000015,0.0
ENSG00000048707_3,1451.9568999999995,1398.6290900000004,895.3136799999997,1404.8058000000003,32.91
ENSG00000162496,237.88923,529.3072,152.22038,431.56860000000006,36.898
ENSG00000162496_1,0.0,0.0,0.0,0.0,570.3
ENSG00000162496_2,6.078659999999999,0.8067,2.226,6.564300000000001,47.827
ENSG00000188984,0.0,0.0,0.0,0.0,0.0
ENSG00000157330,0.0,0.0,0.0,0.0,0.0
ENSG00000116721,0.0,0.0,0.0,0.0,0.0
ENSG00000162493,0.0,0.0,0.0,0.0,0.0
ENSG00000162493_1,59.34058000000001,109.66404999999996,60.962180000000004,53.12519999999997,0.0
ENSG00000162493_2,1210.719000000001,760.1172000000007,1213.0063299999995,638.2958899999995,0.0
ENSG00000116731,0.0022,6.749999999999999,0.0,12.53759,348.165
ENSG00000234593,1341.455999999999,1367.3654999999999,1407.7130000000002,1358.9207999999999,205.718
ENSG00000189337,3.83432,55.54923999999999,1.442,39.55029,18.8448
ENSG00000287756,2.2023499999999996,0.0,0.0,0.0,579.832
ENSG00000189337_1,1.0792000000000002,18.01582,0.0,4.4051,147.87
ENSG00000171729,46.91377000000002,51.136219999999994,55.844120000000004,62.49958999999998,0.0
ENSG00000171729_1,2.22994,2.7960699999999994,4.526059999999999,4.5885,20.63
ENSG00000142621,1.18927,0.8389199999999999,4.83524,5.532900000000001,0.0
ENSG00000142621_1,3.799100000000001,0.59922,6.606719999999999,0.0,0.0
ENSG00000142621_2,108.99180999999999,1819.48634,98.698,1259.0171999999993,0.0
ENSG00000142621_3,0.0,0.0,0.0,0.0,0.0
ENSG00000142634,0.0,0.0,0.0,0.0,496.33
ENSG00000162438,1.9267400000000001,12.16047,0.78384,0.0,0.0
ENSG00000142615,165.50058999999996,212.30092999999997,63.3804,348.2791000000003,0.0
ENSG00000215704,168.42909999999995,220.46904000000004,63.483940000000004,351.18369000000024,0.0
ENSG00000132906,32.87820000000001,97.79666999999996,41.149340000000024,34.48359000000001,388.112
ENSG00000132906_1,0.0,6.373999999999999,0.0,0.0,445.316
ENSG00000116138,134.4328,315.33099999999996,131.65139,239.97740000000005,266.97
ENSG00000116771,67.2568,89.72863999999997,47.75641999999999,140.0775,13.569
ENSG00000197312,2.12535,51.195159999999994,0.0,0.6326800000000001,609.77
ENSG00000116786,0.0,0.0,0.0,0.0,250.325
ENSG00000162461,0.0,0.0,0.0,0.0,0.0
ENSG00000162460,0.0,0.0,0.0,0.0,0.0
ENSG00000224459,0.0,0.0,0.0,0.0,0.0
ENSG00000162458,26.214450000000024,7.7783,16.277579999999997,1.5162,0.0
ENSG00000162458_1,45.99667,139.90830000000005,32.051989999999996,130.57488,11.543
ENSG00000178715,0.0,0.0,0.0,0.0,30.702
ENSG00000116809,2.19134,16.74700000000001,0.0,21.857499999999995,290.816
ENSG00000183888,0.0,0.0,2.08417,0.0,0.0
ENSG00000173641,0.0,0.0,0.0,0.0,7.798
ENSG00000186510,22.01356,43.378869999999985,10.235769999999999,28.1925,0.0
ENSG00000184908,33.190619999999996,42.37238999999999,17.089589999999998,25.731399999999997,0.0
ENSG00000184908_1,0.0,4.7697,0.0,0.0,0.0
ENSG00000184908_2,0.0,0.0,0.0,0.0,0.0
ENSG00000185519,0.0,2.2393,0.0,0.0,22.536
ENSG00000227959,338.7524400000001,425.59821000000005,97.11243999999999,438.9425999999998,8.043
ENSG00000142627,165.17680000000001,280.84442,16.833699999999997,281.259,19.521
ENSG00000142632,0.0,0.0,0.0,0.0,28.002
ENSG00000142632_1,138.65983999999995,157.2223799999999,84.62183999999998,196.84379999999987,117.4
ENSG00000142632_2,93.99079999999998,278.85099999999994,24.447539999999993,419.6748000000002,0.0
ENSG00000132881,643.2772400000001,312.57294999999993,413.64522,535.1601999999998,76.808
ENSG00000037637,1006.1414999999998,1118.7436000000005,638.42274,1435.6492,482.649
ENSG00000055070,5.307089999999999,12.012949999999998,0.41540000000000005,12.941699999999999,751.631
ENSG00000157191,2.2023599999999997,0.6868900000000001,2.32786,4.0573,0.0
ENSG00000290842,6.452739999999998,1.7571999999999999,8.832220000000007,7.254940000000001,41.937
ENSG00000224174,52.65006000000001,383.43661000000003,40.9081,454.34450000000027,0.0
ENSG00000277344,88.12628000000002,336.96684,62.97114000000001,256.2960000000001,0.0
ENSG00000219481,7.19394,1.8294799999999989,7.01033,4.465140000000001,224.35
ENSG00000291072,0.0,0.0,0.0,0.0,0.0
ENSG00000282143,0.0,0.0,0.0,0.0,20.384
ENSG00000238142,5.120480000000001,3.972370000000001,2.3507999999999996,11.0681,0.0
ENSG00000238142_1,0.0,0.0,1.2933,2.4566999999999997,0.0
ENSG00000272426,0.0,0.0,0.0,0.0,8.5334
ENSG00000058453,0.0,0.55755,0.0,0.0,0.0
ENSG00000117122,6.8323,34.30568999999999,5.1921,139.64489999999986,5.1572
ENSG00000117122_1,1697.1621000000002,3407.93255,2100.6271,2998.21616,0.0
ENSG00000159363,1037.3140700000015,626.0897700000003,576.3897900000009,856.1708000000001,116.006
ENSG00000117118,0.0,0.0,0.0,0.0,0.0
ENSG00000117118_1,0.0,0.0,0.0,0.0,1633.17
ENSG00000117115,0.0,0.0,0.0,0.0,0.0
ENSG00000117115_1,0.0,0.0,0.0,0.0,0.0
ENSG00000204362,0.0,0.0,0.0,0.0,0.0
ENSG00000282843,0.0,0.0,0.0,0.0,0.0
ENSG00000142623,0.0,0.0,0.0,0.0,0.0
ENSG00000142623_1,1.10119,0.0,0.7838,6.905879999999999,0.0
ENSG00000142619,109.32558,1195.1098099999995,98.65159,1742.4987699999997,0.0
ENSG00000159339,180.42100000000008,774.1095300000002,150.7231800000001,662.1550000000001,7.4902
ENSG00000179051,0.0,0.0,0.0,0.0,673.31
ENSG00000179051_1,0.0,0.0,0.0,0.0,446.22
ENSG00000074964,54.199400000000004,9.4876,23.565739999999995,10.7321,29.467
ENSG00000074964_1,0.0,0.0,0.0,0.0,0.0
ENSG00000117148,0.0,0.0,0.0,0.0,44.511
ENSG00000117154,0.0,0.0,0.0,0.0,66.68
ENSG00000009709,15.824109999999997,147.7154199999999,12.633720000000006,212.60188999999988,0.0
ENSG00000009709_1,0.0,0.46094,0.0,39.04208,12.587
ENSG00000159423,593.17426,270.92545,575.36,193.067,167.54
ENSG00000169991,137.6393900000001,1010.1265999999999,99.30373999999999,875.4151999999999,27.996
ENSG00000127481,583.0371000000002,895.84585,705.4997799999999,926.9893999999999,0.0
ENSG00000127481_1,596.4060000000002,895.0809000000004,734.9920000000001,990.1019999999999,2073.94
ENSG00000230424,228.406,140.32378,215.35160000000013,155.24,222.1
ENSG00000230424_1,492.9792799999997,408.8628599999999,538.3128800000005,375.81880000000007,0.0
ENSG00000127463,1.29941,28.17772000000001,2.1787599999999996,19.907600000000002,593.529
ENSG00000053372,218.16374,976.3976600000001,152.12287999999995,965.0462000000002,120.29
ENSG00000162482,102.68998999999991,435.2846,41.75231999999998,323.9048000000001,7.245
ENSG00000053371,13.242029999999998,85.46990000000001,4.726979999999999,89.88454999999998,698.148
ENSG00000040487,518.7369599999997,325.72942000000006,229.79229000000004,426.99595000000033,323.244
ENSG00000173436,0.0,0.0,0.0,0.0,33.649
ENSG00000077549,990.29114,2647.13311,838.0011600000007,2657.7903000000006,1008.42
ENSG00000201609,0.51755,1.9262,0.0,6.7369,0.0
ENSG00000173436_1,0.0,0.0,0.0,0.0,2479.05
ENSG00000158747,4.97684,8.509350000000001,4.8315399999999995,5.437200000000001,12.218
ENSG00000158748,0.0,0.0,0.0,0.0,21.978
ENSG00000162542,25.932470000000002,351.5708199999998,12.773140000000003,205.76089999999996,20.261
ENSG00000178828,0.0,0.0,0.0,0.0,0.0
ENSG00000169914,0.0,0.0,0.0,0.0,327.96
ENSG00000188257,1.10117,0.0,1.12868,0.0,0.0
ENSG00000117215,2.1914,0.0,0.0,0.0,0.0
ENSG00000158786,175.48940999999996,192.99818999999994,118.78619999999992,157.34840000000008,4.9736
ENSG00000227066,171.1611,175.93129000000005,123.86817,153.21179999999995,0.0
ENSG00000162543,0.0,0.0,0.0,0.0,174.029
ENSG00000187980,0.0,0.0,0.0,0.0,169.589
ENSG00000158816,0.0,0.0,0.0,0.0,0.0
ENSG00000236963,0.0,0.0,0.0,0.0,0.0
ENSG00000236963_1,9.2006,7.3591,3.0563,11.825,3.0698
ENSG00000236963_2,22.186899999999994,23.10941,34.744879999999995,27.110699999999998,0.0
ENSG00000162545,224.89848999999998,230.90364000000002,73.52418999999996,203.73099999999985,15.41
ENSG00000162545_1,0.0,0.0,0.0,0.0,51.387
ENSG00000090432,0.0,0.0,0.0,0.0,0.0
ENSG00000183114,12.404720000000001,207.49909000000008,10.736360000000001,125.23100000000004,22.958
ENSG00000158825,4053.46244,3117.3813599999985,2793.7442000000015,4036.2316,15.657
ENSG00000158828,0.0,5.09654,1.0816,0.0,116.53
ENSG00000244038,0.69375,0.0,0.0,0.0,441.354
ENSG00000117245,0.0,0.0,0.0,0.0,0.0
